"EF.ID","X1996.Source.Sink.Categories..CODE1.....","X2006.Source.Sink.Categories..CODE1.....","Gases..ID1.ID2.....","Fuel.1996..ID.","Fuel.2006..ID.","C.pool","Description","Technologies.Practices","Abatement.Control.technologies","Parameters.Conditions","Region.Regional.conditions","Other.Properties","Value","Unit..ID.","Value.in.Common.Units","Common.Unit","Equation","IPCC.Worksheet.Number","Source.of.Data","Full.Technical.Reference","URL","Reference.Language","Abstract.in.English","Lower.Confidence.Limit","Upper.Confidence.Limit","Data.Quality","Data.Quality.Reference","Other.Info.on.Data.Quality","Distribution.Shape..ID.","Type.of.Parameter..ID.","Measurement.Technique.Standard","Periodicity.of.Measurement","External.Quality.Control.Performed","Date.of.Measurement","Date.Calculated","Comments.from.Data.Provider","Data.Provider","Data.Provider.Country..CODE.","Data.Provider.Contact..email.address.","Date.Submitted.to.EFDB.by.Data.Provider..yyyy.mm.dd.","Date.Posted.to.EFDB.by.TSU","measurement.ID","citation.ID","send_SI"
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Litter [L] (LIT)","Organic horizon (O.horizon)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; species/forest composition: Acer saccharum (sugar maple) and Q. rubra (northern red oak); stand age: 150","country: United States of America; state/province/region: Maryland; geographic coordinates: 39.48378, -79.17976; continent: North America; Koeppen climate zone: Cfb","ForC site: Potomac-Garrett S.F., Crabtree Woods (ID#: 1465); ForC plot: Other old-growth forest (ID#: 1917); ForC measurement ID: 11666; Date of Measurement: 2012.6; plot size: 0.21 ha; disturbance type: No disturbance since 1862; variable description: C content of entire organic horizon, including litter (OL), fumic (OF), and humic (OH) layers. ",57,"tonnes C/ha (274)","","","Equations 2.14, 2.20","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",11666,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Above-ground biomass [AGB] (AGB)","Aboveground Biomass (biomass_ag)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, conifer (needleleaf) evergreen; species/forest composition: T. canadensis; stand age: 273; biomass attributes: dbh trees >= 1 cm","country: United States of America; state/province/region: Pennsylvania; geographic coordinates: 40.69591, -77.75418; continent: North America; Koeppen climate zone: Dfb","ForC site: Rothrock S.F., Allan Seeger Natural Area (ID#: 1544); ForC plot: T. canadensis old-growth forest (ID#: 2032); ForC measurement ID: 12570; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1739; variable description: Total carbon in live aboveground biomass.",115.6,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12570,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Dead wood [DW] (DWD)","Dead wood (deadwood)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, conifer (needleleaf) evergreen; species/forest composition: T. canadensis; stand age: 273; biomass attributes: dbh trees >= 10 cm","country: United States of America; state/province/region: Pennsylvania; geographic coordinates: 40.69591, -77.75418; continent: North America; Koeppen climate zone: Dfb","ForC site: Rothrock S.F., Allan Seeger Natural Area (ID#: 1544); ForC plot: T. canadensis old-growth forest (ID#: 2032); ForC measurement ID: 12571; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1739; variable description: Total carbon in aboveground dead wood, including standing dead wood and woody debris. ",117.3,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12571,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Litter [L] (LIT)","Organic horizon (O.horizon)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, conifer (needleleaf) evergreen; species/forest composition: T. canadensis; stand age: 273","country: United States of America; state/province/region: Pennsylvania; geographic coordinates: 40.69591, -77.75418; continent: North America; Koeppen climate zone: Dfb","ForC site: Rothrock S.F., Allan Seeger Natural Area (ID#: 1544); ForC plot: T. canadensis old-growth forest (ID#: 2032); ForC measurement ID: 12572; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1739; variable description: C content of entire organic horizon, including litter (OL), fumic (OF), and humic (OH) layers. ",18.6,"tonnes C/ha (274)","","","Equations 2.14, 2.20","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12572,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Above-ground biomass [AGB] (AGB)","Aboveground Biomass (biomass_ag)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, conifer (needleleaf) evergreen; species/forest composition: T. canadensis; stand age: 203; biomass attributes: dbh trees >= 1 cm","country: United States of America; state/province/region: Pennsylvania; geographic coordinates: 40.7171, -77.7466; continent: North America; Koeppen climate zone: Dfb","ForC site: Rothrock S.F., Detweiler Run Natural Area (ID#: 1545); ForC plot: T. canadensis old-growth forest (ID#: 2033); ForC measurement ID: 12573; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1809; variable description: Total carbon in live aboveground biomass.",142.5,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12573,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Dead wood [DW] (DWD)","Dead wood (deadwood)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, conifer (needleleaf) evergreen; species/forest composition: T. canadensis; stand age: 203; biomass attributes: dbh trees >= 10 cm","country: United States of America; state/province/region: Pennsylvania; geographic coordinates: 40.7171, -77.7466; continent: North America; Koeppen climate zone: Dfb","ForC site: Rothrock S.F., Detweiler Run Natural Area (ID#: 1545); ForC plot: T. canadensis old-growth forest (ID#: 2033); ForC measurement ID: 12574; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1809; variable description: Total carbon in aboveground dead wood, including standing dead wood and woody debris. ",44.4,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12574,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Litter [L] (LIT)","Organic horizon (O.horizon)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, conifer (needleleaf) evergreen; species/forest composition: T. canadensis; stand age: 203","country: United States of America; state/province/region: Pennsylvania; geographic coordinates: 40.7171, -77.7466; continent: North America; Koeppen climate zone: Dfb","ForC site: Rothrock S.F., Detweiler Run Natural Area (ID#: 1545); ForC plot: T. canadensis old-growth forest (ID#: 2033); ForC measurement ID: 12575; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1809; variable description: C content of entire organic horizon, including litter (OL), fumic (OF), and humic (OH) layers. ",37.3,"tonnes C/ha (274)","","","Equations 2.14, 2.20","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12575,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Above-ground biomass [AGB] (AGB)","Aboveground Biomass (biomass_ag)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; species/forest composition: L. tulipifera; stand age: 170; biomass attributes: dbh trees >= 1 cm","country: United States of America; state/province/region: West Virginia; geographic coordinates: 39.23722, -78.5336; continent: North America; Koeppen climate zone: Cfa","ForC site: Rudolph Family Farm (ID#: 1547); ForC plot: L. tulipifera old-growth forest (ID#: 2035); ForC measurement ID: 12577; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1842; variable description: Total carbon in live aboveground biomass.",210,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12577,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Dead wood [DW] (DWD)","Dead wood (deadwood)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; species/forest composition: L. tulipifera; stand age: 170; biomass attributes: dbh trees >= 10 cm","country: United States of America; state/province/region: West Virginia; geographic coordinates: 39.23722, -78.5336; continent: North America; Koeppen climate zone: Cfa","ForC site: Rudolph Family Farm (ID#: 1547); ForC plot: L. tulipifera old-growth forest (ID#: 2035); ForC measurement ID: 12578; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1842; variable description: Total carbon in aboveground dead wood, including standing dead wood and woody debris. ",27,"tonnes C/ha (274)","","","Equations 2.14, 2.16","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12578,"McGarvey_2015_csio",0
"","5-FL-1","3.B.1.a","CARBON DIOXIDE (006)","","","Litter [L] (LIT)","Organic horizon (O.horizon)","","","FAO ecological zone: Temperate mountain system; vegetation type: Trees, broadleaf, deciduous or with dominant deciduous component ; species/forest composition: L. tulipifera; stand age: 170","country: United States of America; state/province/region: West Virginia; geographic coordinates: 39.23722, -78.5336; continent: North America; Koeppen climate zone: Cfa","ForC site: Rudolph Family Farm (ID#: 1547); ForC plot: L. tulipifera old-growth forest (ID#: 2035); ForC measurement ID: 12579; Date of Measurement: 2012.5; plot size: 0.21 ha; disturbance type: No disturbance since 1842; variable description: C content of entire organic horizon, including litter (OL), fumic (OF), and humic (OH) layers. ",33.3,"tonnes C/ha (274)","","","Equations 2.14, 2.20","","Peer-reviewed journal","McGarvey, J. C., Thompson, J. R., Epstein, H. E., & Shugart, H. H. (2015). Carbon storage in old-growth forests of the Mid-Atlantic: toward better understanding the eastern forest carbon sink. Ecology, 96(2), 311-317. doi:10.1890/14-1154.1","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/14-1154.1","English","Few old-growth stands remain in the matrix of secondary forests that dominates the eastern North American landscape. These remnant stands offer insight on the potential carbon (C) storage capacity of now-recovering secondary forests. We surveyed the remaining old-growth forests on sites characteristic of the general Mid-Atlantic United States and estimated the size of multiple components of forest C storage. Within and between old-growth stands, variability in C density is high and related to overstory tree species composition. The sites contain 219 Â± 46 Mg C/ha (mean Â± SD), including live and dead aboveground biomass, leaf litter, and the soil O horizon, with over 20% stored in downed wood and snags. Stands dominated by tulip poplar (Liriodendron tulipifera) store the most live biomass, while the mixed oak (Quercus spp.) stands overall store more dead wood. Total C density is 30% higher (154 Mg C/ha), and dead wood C density is 1800% higher (46 Mg C/ha) in the old-growth forests than in the surrounding younger forests (120 and 5 Mg C/ha, respectively). The high density of dead wood in old growth relative to secondary forests reflects a stark difference in historical land use and, possibly, the legacy of the local disturbance (e.g., disease) history. Our results demonstrate the potential for dead wood to maintain the sink capacity of secondary forests for many decades to come. ","Unknown","Unknown","","","","","Other [e.g. Compiled] (3)","","","","","","Data imported from the Global Forest Carbon database (ForC; https://forc-db.github.io/) : Anderson-Teixeira, K. J., M. M. H. Wang, J. C. McGarvey, V. Herrmann, A. J. Tepley, B. P. Bond-Lamberty, and D. S. LeBauer (2018) ForC: a global database of forest carbon stocks and fluxes. Ecology. DOI: 10.1002/ecy.2229.","ForC Database Team (lead: Kristina Anderson-Teixeira, Smithsonian Institution)","United States of America (USA)","TeixeiraK@si.edu",2021-09-15,"",12579,"McGarvey_2015_csio",0
